"stationID";"security";"dockingCostPerVolume";"maxShipVolumeDockable";"officeRentalCost";"operationID";"stationTypeID";"corporationID";"solarSystemID";"constellationID";"regionID";"stationName";"x";"y";"z";"reprocessingEfficiency";"reprocessingStationsTake";"reprocessingHangarFlag"
"60001342";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30002818";"20000413";"10000033";"Oichiya I - Wiyrkomi Corporation Factory";"-34.329.108.480,00";"6.491.873.280,00";"-58.976.378.880,00";"0,50";"0,05";"4"
"60001345";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30002816";"20000413";"10000033";"Saila VII - Moon 5 - Wiyrkomi Corporation Factory";"-860.174.376.960,00";"164.938.752.000,00";"-848.061.603.840,00";"0,50";"0,05";"4"
"60001348";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30002815";"20000413";"10000033";"Isenairos VII - Moon 5 - Wiyrkomi Corporation Factory";"613.705.359.360,00";"-2.688.737.280,00";"-2.112.538.583.040,00";"0,50";"0,05";"4"
"60001351";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30002815";"20000413";"10000033";"Isenairos VI - Moon 9 - Wiyrkomi Corporation Factory";"1.004.165.652.480,00";"-4.397.998.080,00";"-437.922.078.720,00";"0,50";"0,05";"4"
"60001354";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003394";"20000495";"10000042";"Freatlidur V - Moon 11 - Wiyrkomi Corporation Factory";"272.724.418.560,00";"-13.050.470.400,00";"540.494.192.640,00";"0,50";"0,05";"4"
"60001357";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003396";"20000495";"10000042";"Maturat VI - Moon 11 - Wiyrkomi Corporation Factory";"-470.002.114.560,00";"-1.230.643.200,00";"503.984.332.800,00";"0,50";"0,05";"4"
"60001360";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003397";"20000495";"10000042";"Bongveber VII - Moon 5 - Wiyrkomi Corporation Factory";"-275.103.866.880,00";"-46.738.022.400,00";"-43.462.041.600,00";"0,50";"0,05";"4"
"60001363";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003394";"20000495";"10000042";"Freatlidur IX - Moon 19 - Wiyrkomi Corporation Factory";"-2.270.315.765.760,00";"108.639.068.160,00";"-2.331.162.501.120,00";"0,50";"0,05";"4"
"60001366";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003057";"20000447";"10000037";"Groothese X - Moon 18 - Wiyrkomi Corporation Factory";"-699.692.851.200,00";"-23.651.328.000,00";"-740.527.841.280,00";"0,50";"0,05";"4"
"60001369";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003058";"20000447";"10000037";"Olide V - Moon 10 - Wiyrkomi Corporation Factory";"-1.295.600.640.000,00";"-101.579.857.920,00";"1.008.705.331.200,00";"0,50";"0,05";"4"
"60001372";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003057";"20000447";"10000037";"Groothese X - Moon 11 - Wiyrkomi Corporation Factory";"-684.794.388.480,00";"-23.149.977.600,00";"-754.289.418.240,00";"0,50";"0,05";"4"
"60001375";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003060";"20000447";"10000037";"Mannar VII - Moon 18 - Wiyrkomi Corporation Factory";"-4.899.292.078.080,00";"-545.820.794.880,00";"1.845.504.368.640,00";"0,50";"0,05";"4"
"60001378";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004249";"20000622";"10000054";"Avada VI - Moon 20 - Wiyrkomi Corporation Factory";"-1.245.780.172.800,00";"-208.943.308.800,00";"-2.530.222.080,00";"0,50";"0,05";"4"
"60001381";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004249";"20000622";"10000054";"Avada VII - Moon 6 - Wiyrkomi Corporation Factory";"1.061.300.428.800,00";"178.001.141.760,00";"-2.415.206.768.640,00";"0,50";"0,05";"4"
"60001384";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004249";"20000622";"10000054";"Avada VI - Moon 1 - Wiyrkomi Corporation Factory";"-1.231.929.630.720,00";"-206.619.156.480,00";"-7.356.211.200,00";"0,50";"0,05";"4"
"60001387";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004248";"20000622";"10000054";"Haimeh VII - Wiyrkomi Corporation Factory";"-433.301.544.960,00";"60.319.457.280,00";"-265.935.298.560,00";"0,50";"0,05";"4"
"60001390";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003836";"20000561";"10000048";"Vlillirier V - Moon 2 - Wiyrkomi Corporation Factory";"-64.388.997.120,00";"-12.612.280.320,00";"-682.822.656.000,00";"0,50";"0,05";"4"
"60001393";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000011";"30003836";"20000561";"10000048";"Vlillirier IV - Moon 13 - Wiyrkomi Corporation Warehouse";"-442.375.249.920,00";"-86.658.048.000,00";"-10.325.483.520,00";"0,50";"0,05";"4"
"60001396";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003836";"20000561";"10000048";"Vlillirier III - Moon 2 - Wiyrkomi Corporation Factory";"-3.497.533.440,00";"-685.547.520,00";"185.527.296.000,00";"0,50";"0,05";"4"
"60001399";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30003836";"20000561";"10000048";"Vlillirier IV - Moon 11 - Wiyrkomi Corporation Factory";"-443.818.598.400,00";"-86.941.900.800,00";"-11.586.232.320,00";"0,50";"0,05";"4"
"60001402";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004976";"20000728";"10000064";"Charmerout IX - Wiyrkomi Corporation Factory";"2.006.996.951.040,00";"-312.226.897.920,00";"766.347.386.880,00";"0,50";"0,05";"4"
"60001405";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004978";"20000728";"10000064";"Pemene VI - Moon 10 - Wiyrkomi Corporation Factory";"302.097.162.240,00";"-21.978.931.200,00";"-272.686.325.760,00";"0,50";"0,05";"4"
"60001408";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000011";"30004973";"20000728";"10000064";"Caslemon VI - Moon 4 - Wiyrkomi Corporation Warehouse";"-280.739.143.680,00";"-26.004.971.520,00";"-12.802.498.560,00";"0,50";"0,05";"4"
"60001411";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004978";"20000728";"10000064";"Pemene VI - Moon 2 - Wiyrkomi Corporation Factory";"300.946.513.920,00";"-21.895.618.560,00";"-274.296.299.520,00";"0,50";"0,05";"4"
"60001414";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004104";"20000600";"10000052";"Ansasos IX - Moon 2 - Wiyrkomi Corporation Factory";"1.767.669.719.040,00";"41.042.780.160,00";"-1.159.855.104.000,00";"0,50";"0,05";"4"
"60001417";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004106";"20000600";"10000052";"Bordan VII - Moon 11 - Wiyrkomi Corporation Factory";"1.463.340.441.600,00";"-116.376.330.240,00";"-19.670.999.040,00";"0,50";"0,05";"4"
"60001420";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004104";"20000600";"10000052";"Ansasos IX - Wiyrkomi Corporation Factory";"1.769.550.274.560,00";"41.085.788.160,00";"-1.160.861.736.960,00";"0,50";"0,05";"4"
"60001423";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000011";"30004104";"20000600";"10000052";"Ansasos VII - Moon 2 - Wiyrkomi Corporation Factory";"-618.665.287.680,00";"-14.364.794.880,00";"148.455.383.040,00";"0,50";"0,05";"4"
"60001426";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000012";"30001409";"20000206";"10000016";"Umokka X - Moon 6 - Top Down Factory";"-147.318.988.800,00";"-25.615.933.440,00";"-1.751.134.248.960,00";"0,50";"0,05";"4"
"60001429";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000012";"30001404";"20000206";"10000016";"Airkio VII - Top Down Factory";"-673.282.252.800,00";"44.232.007.680,00";"-378.415.964.160,00";"0,50";"0,05";"4"
"60001432";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000012";"30001404";"20000206";"10000016";"Airkio VII - Moon 3 - Top Down Factory";"-672.086.876.160,00";"44.148.695.040,00";"-379.619.942.400,00";"0,50";"0,05";"4"
"60001435";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002775";"20000407";"10000033";"Paara II - Rapid Assembly Factory";"-81.972.879.360,00";"-3.787.038.720,00";"29.222.461.440,00";"0,50";"0,05";"4"
"60001438";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002780";"20000407";"10000033";"Muvolailen VIII - Rapid Assembly Factory";"236.552.232.960,00";"35.177.717.760,00";"232.500.633.600,00";"0,50";"0,05";"4"
"60001441";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002775";"20000407";"10000033";"Paara IV - Rapid Assembly Factory";"-241.682.472.960,00";"-11.164.508.160,00";"-168.780.718.080,00";"0,50";"0,05";"4"
"60001444";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002816";"20000413";"10000033";"Saila VII - Moon 11 - Rapid Assembly Factory";"-861.783.121.920,00";"165.246.689.280,00";"-850.078.556.160,00";"0,50";"0,05";"4"
"60001447";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30002815";"20000413";"10000033";"Isenairos VI - Moon 13 - Rapid Assembly Warehouse";"1.002.451.722.240,00";"-4.391.362.560,00";"-439.092.387.840,00";"0,50";"0,05";"4"
"60001450";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30002819";"20000413";"10000033";"Motsu VIII - Moon 1 - Rapid Assembly Warehouse";"-1.486.538.711.040,00";"-267.699.609.600,00";"-5.750.016.614.400,00";"0,50";"0,05";"4"
"60001453";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002800";"20000411";"10000033";"Haatomo VII - Moon 6 - Rapid Assembly Factory";"1.555.753.574.400,00";"-291.407.093.760,00";"-1.515.355.545.600,00";"0,50";"0,05";"4"
"60001456";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002805";"20000411";"10000033";"Anttiri IV - Moon 1 - Rapid Assembly Factory";"-155.231.723.520,00";"10.575.667.200,00";"353.629.347.840,00";"0,50";"0,05";"4"
"60001459";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30002804";"20000411";"10000033";"Isikesu IV - Moon 13 - Rapid Assembly Warehouse";"892.693.340.160,00";"-180.863.508.480,00";"-21.860.474.880,00";"0,50";"0,05";"4"
"60001462";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001389";"20000203";"10000016";"Isanamo XIV - Moon 19 - Rapid Assembly Factory";"-1.758.637.547.520,00";"-230.114.549.760,00";"1.421.409.607.680,00";"0,50";"0,05";"4"
"60001465";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001391";"20000203";"10000016";"Piekura VIII - Moon 15 - Rapid Assembly Factory";"-43.573.125.120,00";"-3.626.311.680,00";"1.303.317.995.520,00";"0,50";"0,05";"4"
"60001468";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001389";"20000203";"10000016";"Isanamo XIV - Moon 21 - Rapid Assembly Factory";"-1.748.197.662.720,00";"-228.749.598.720,00";"1.391.060.951.040,00";"0,50";"0,05";"4"
"60001471";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30002770";"20000406";"10000033";"Tunudan VII - Moon 4 - Rapid Assembly Warehouse";"432.332.021.760,00";"-14.745.231.360,00";"175.938.969.600,00";"0,50";"0,05";"4"
"60001474";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002767";"20000406";"10000033";"Kubinen VIII - Moon 2 - Rapid Assembly Factory";"-916.627.415.040,00";"-157.956.218.880,00";"936.269.537.280,00";"0,50";"0,05";"4"
"60001477";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002772";"20000406";"10000033";"Rairomon VI - Rapid Assembly Factory";"380.602.982.400,00";"9.230.131.200,00";"-61.166.837.760,00";"0,50";"0,05";"4"
"60001480";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30000120";"20000017";"10000002";"Mitsolen IV - Rapid Assembly Factory";"177.363.148.800,00";"30.636.072.960,00";"-225.407.508.480,00";"0,50";"0,05";"4"
"60001483";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30000119";"20000017";"10000002";"Itamo VII - Moon 3 - Rapid Assembly Factory";"447.345.745.920,00";"63.095.808.000,00";"-730.770.923.520,00";"0,50";"0,05";"4"
"60001486";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30000119";"20000017";"10000002";"Itamo VIII - Rapid Assembly Factory";"1.248.409.804.800,00";"176.094.781.440,00";"1.279.703.900.160,00";"0,50";"0,05";"4"
"60001489";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002766";"20000405";"10000033";"Iivinen VI - Moon 10 - Rapid Assembly Factory";"-196.037.713.920,00";"32.925.327.360,00";"352.689.807.360,00";"0,50";"0,05";"4"
"60001492";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002764";"20000405";"10000033";"Hatakani VII - Moon 20 - Rapid Assembly Factory";"-570.137.763.840,00";"38.962.421.760,00";"-1.324.620.963.840,00";"0,50";"0,05";"4"
"60001495";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002766";"20000405";"10000033";"Iivinen IV - Moon 8 - Rapid Assembly Factory";"-76.435.169.280,00";"12.837.396.480,00";"-188.209.274.880,00";"0,50";"0,05";"4"
"60001498";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001443";"20000212";"10000016";"Vuorrassi IV - Moon 10 - Rapid Assembly Factory";"-167.010.263.040,00";"-6.361.620.480,00";"235.821.834.240,00";"0,50";"0,05";"4"
"60001501";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001444";"20000212";"10000016";"Oimmo V - Moon 4 - Rapid Assembly Factory";"118.726.041.600,00";"-12.538.306.560,00";"-612.037.386.240,00";"0,50";"0,05";"4"
"60001504";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001443";"20000212";"10000016";"Vuorrassi IV - Moon 1 - Rapid Assembly Factory";"-164.468.858.880,00";"-6.266.757.120,00";"234.270.842.880,00";"0,50";"0,05";"4"
"60001507";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002791";"20000409";"10000033";"Sirppala IV - Moon 4 - Rapid Assembly Factory";"-1.511.978.311.680,00";"-2.360.401.920,00";"1.042.598.830.080,00";"0,50";"0,05";"4"
"60001510";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30002792";"20000409";"10000033";"Irjunen I - Rapid Assembly Warehouse";"-75.011.235.840,00";"-5.238.497.280,00";"24.992.686.080,00";"0,50";"0,05";"4"
"60001513";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30002791";"20000409";"10000033";"Sirppala II - Moon 3 - Rapid Assembly Factory";"317.268.910.080,00";"495.575.040,00";"-63.473.295.360,00";"0,50";"0,05";"4"
"60001516";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001401";"20000205";"10000016";"Nonni IV - Rapid Assembly Factory";"184.686.551.040,00";"-28.904.939.520,00";"206.016.798.720,00";"0,50";"0,05";"4"
"60001519";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000013";"30001401";"20000205";"10000016";"Nonni V - Rapid Assembly Factory";"492.994.191.360,00";"-77.161.881.600,00";"62.277.918.720,00";"0,50";"0,05";"4"
"60001522";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000013";"30001403";"20000205";"10000016";"Piak III - Moon 2 - Rapid Assembly Warehouse";"1.153.080.238.080,00";"199.347.855.360,00";"-997.458.370.560,00";"0,50";"0,05";"4"
"60001525";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002805";"20000411";"10000033";"Anttiri V - Moon 20 - Perkone Factory";"-249.084.272.640,00";"16.968.867.840,00";"973.238.231.040,00";"0,50";"0,05";"4"
"60001528";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002803";"20000411";"10000033";"Juunigaishi VII - Perkone Factory";"161.346.723.840,00";"23.717.437.440,00";"-239.909.314.560,00";"0,50";"0,05";"4"
"60001531";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002804";"20000411";"10000033";"Isikesu I - Moon 1 - Perkone Factory";"-96.413.736.960,00";"19.534.110.720,00";"-42.277.969.920,00";"0,50";"0,05";"4"
"60001534";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002805";"20000411";"10000033";"Anttiri V - Moon 8 - Perkone Factory";"-252.723.732.480,00";"17.217.331.200,00";"982.536.806.400,00";"0,50";"0,05";"4"
"60001537";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000119";"20000017";"10000002";"Itamo VI - Moon 7 - Perkone Factory";"-373.710.397.440,00";"-52.710.481.920,00";"-109.502.423.040,00";"0,50";"0,05";"4"
"60001540";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000119";"20000017";"10000002";"Itamo IV - Moon 1 - Perkone Factory";"153.707.274.240,00";"21.680.087.040,00";"8.989.777.920,00";"0,50";"0,05";"4"
"60001543";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000119";"20000017";"10000002";"Itamo III - Perkone Factory";"-125.465.518.080,00";"-17.700.249.600,00";"-23.242.874.880,00";"0,50";"0,05";"4"
"60001546";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000119";"20000017";"10000002";"Itamo VI - Perkone Factory";"-373.159.895.040,00";"-52.641.177.600,00";"-111.560.417.280,00";"0,50";"0,05";"4"
"60001549";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001410";"20000207";"10000016";"Kirras VII - Moon 10 - Perkone Factory";"-1.000.170.332.160,00";"-180.050.534.400,00";"2.890.501.447.680,00";"0,50";"0,05";"4"
"60001552";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001412";"20000207";"10000016";"Tsukuras VII - Moon 9 - Perkone Factory";"-40.513.658.880,00";"-2.768.363.520,00";"549.589.278.720,00";"0,50";"0,05";"4"
"60001555";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001414";"20000207";"10000016";"Ajanen VIII - Moon 2 - Perkone Factory";"200.445.173.760,00";"7.642.767.360,00";"-575.960.064.000,00";"0,50";"0,05";"4"
"60001558";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001410";"20000207";"10000016";"Kirras II - Perkone Factory";"125.477.314.560,00";"22.584.975.360,00";"85.914.378.240,00";"0,50";"0,05";"4"
"60001561";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002739";"20000401";"10000033";"Isaziwa XIII - Moon 8 - Perkone Factory";"2.410.157.629.440,00";"91.209.523.200,00";"1.560.497.971.200,00";"0,50";"0,05";"4"
"60001564";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000014";"30002739";"20000401";"10000033";"Isaziwa X - Perkone Warehouse";"969.961.758.720,00";"36.717.895.680,00";"460.591.718.400,00";"0,50";"0,05";"4"
"60001567";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002739";"20000401";"10000033";"Isaziwa VII - Perkone Factory";"250.841.702.400,00";"9.498.992.640,00";"-158.451.916.800,00";"0,50";"0,05";"4"
"60001570";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000014";"30002739";"20000401";"10000033";"Isaziwa III - Perkone Warehouse";"2.012.651.520,00";"77.291.520,00";"146.737.029.120,00";"0,50";"0,05";"4"
"60001573";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001397";"20000204";"10000016";"Isseras VII - Moon 13 - Perkone Factory";"811.209.154.560,00";"30.790.164.480,00";"-2.704.290.816.000,00";"0,50";"0,05";"4"
"60001576";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000014";"30001394";"20000204";"10000016";"Korama II - Moon 7 - Perkone Warehouse";"-36.377.272.320,00";"6.480.076.800,00";"-178.306.129.920,00";"0,50";"0,05";"4"
"60001579";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30001397";"20000204";"10000016";"Isseras VII - Moon 6 - Perkone Factory";"805.256.601.600,00";"30.564.065.280,00";"-2.720.034.201.600,00";"0,50";"0,05";"4"
"60001582";"500";"0,00";"50.000.000,00";"10000";"39";"1531";"1000014";"30001394";"20000204";"10000016";"Korama IV - Moon 17 - Perkone Warehouse";"303.637.340.160,00";"-54.095.093.760,00";"-850.915.860.480,00";"0,50";"0,05";"4"
"60001585";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000190";"20000027";"10000002";"Vasala V - Moon 3 - Perkone Factory";"-487.383.244.800,00";"-94.658.027.520,00";"111.147.048.960,00";"0,50";"0,05";"4"
"60001588";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000193";"20000027";"10000002";"Vouskiaho V - Moon 9 - Perkone Factory";"603.411.701.760,00";"50.544.844.800,00";"802.702.172.160,00";"0,50";"0,05";"4"
"60001591";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000188";"20000027";"10000002";"Hentogaira I - Moon 16 - Perkone Factory";"-358.991.339.520,00";"30.534.819.840,00";"-184.993.259.520,00";"0,50";"0,05";"4"
"60001594";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30000188";"20000027";"10000002";"Hentogaira II - Perkone Factory";"518.820.864.000,00";"-44.180.152.320,00";"1.727.945.072.640,00";"0,50";"0,05";"4"
"60001597";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002755";"20000404";"10000033";"Usi IV - Moon 9 - Perkone Factory";"-12.070.379.520,00";"1.461.166.080,00";"-314.188.800.000,00";"0,50";"0,05";"4"
"60001600";"500";"0,00";"50.000.000,00";"10000";"38";"4024";"1000014";"30002756";"20000404";"10000033";"Ishomilken VIII - Moon 2 - Perkone Factory";"165.834.792.960,00";"21.440.962.560,00";"-384.516.218.880,00";"0,50";"0,05";"4"
