"fromRegionID";"fromConstellationID";"fromSolarSystemID";"toSolarSystemID";"toConstellationID";"toRegionID"
"10.000.008";"20.000.096";"30.000.662";"30.000.664";"20.000.096";"10.000.008"
"10.000.008";"20.000.096";"30.000.663";"30.000.583";"20.000.084";"10.000.006"
"10.000.008";"20.000.096";"30.000.663";"30.000.664";"20.000.096";"10.000.008"
"10.000.008";"20.000.096";"30.000.664";"30.000.568";"20.000.082";"10.000.006"
"10.000.008";"20.000.096";"30.000.664";"30.000.662";"20.000.096";"10.000.008"
"10.000.008";"20.000.096";"30.000.664";"30.000.663";"20.000.096";"10.000.008"
"10.000.008";"20.000.096";"30.000.665";"30.000.656";"20.000.096";"10.000.008"
"10.000.008";"20.000.096";"30.000.665";"30.000.660";"20.000.096";"10.000.008"
"10.000.008";"20.000.097";"30.000.666";"30.000.667";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.666";"30.000.668";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.666";"30.000.926";"20.000.135";"10.000.011"
"10.000.008";"20.000.097";"30.000.666";"30.000.939";"20.000.137";"10.000.011"
"10.000.008";"20.000.097";"30.000.667";"30.000.666";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.667";"30.000.673";"20.000.098";"10.000.008"
"10.000.008";"20.000.097";"30.000.668";"30.000.656";"20.000.096";"10.000.008"
"10.000.008";"20.000.097";"30.000.668";"30.000.666";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.668";"30.000.669";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.669";"30.000.668";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.669";"30.000.670";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.669";"30.000.671";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.670";"30.000.669";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.670";"30.000.678";"20.000.099";"10.000.008"
"10.000.008";"20.000.097";"30.000.670";"30.000.732";"20.000.107";"10.000.008"
"10.000.008";"20.000.097";"30.000.671";"30.000.655";"20.000.096";"10.000.008"
"10.000.008";"20.000.097";"30.000.671";"30.000.658";"20.000.096";"10.000.008"
"10.000.008";"20.000.097";"30.000.671";"30.000.669";"20.000.097";"10.000.008"
"10.000.008";"20.000.097";"30.000.671";"30.000.697";"20.000.102";"10.000.008"
"10.000.008";"20.000.098";"30.000.672";"30.000.673";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.672";"30.000.675";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.672";"30.000.676";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.673";"30.000.667";"20.000.097";"10.000.008"
"10.000.008";"20.000.098";"30.000.673";"30.000.672";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.673";"30.000.674";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.673";"30.000.677";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.674";"30.000.673";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.674";"30.000.677";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.675";"30.000.672";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.676";"30.000.672";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.676";"30.000.677";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.677";"30.000.673";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.677";"30.000.674";"20.000.098";"10.000.008"
"10.000.008";"20.000.098";"30.000.677";"30.000.676";"20.000.098";"10.000.008"
"10.000.008";"20.000.099";"30.000.678";"30.000.670";"20.000.097";"10.000.008"
"10.000.008";"20.000.099";"30.000.678";"30.000.682";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.678";"30.000.683";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.678";"30.000.684";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.679";"30.000.563";"20.000.081";"10.000.006"
"10.000.008";"20.000.099";"30.000.679";"30.000.683";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.679";"30.000.730";"20.000.107";"10.000.008"
"10.000.008";"20.000.099";"30.000.680";"30.000.554";"20.000.080";"10.000.006"
"10.000.008";"20.000.099";"30.000.680";"30.000.681";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.680";"30.000.682";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.680";"30.000.704";"20.000.103";"10.000.008"
"10.000.008";"20.000.099";"30.000.680";"30.000.792";"20.000.116";"10.000.009"
"10.000.008";"20.000.099";"30.000.681";"30.000.554";"20.000.080";"10.000.006"
"10.000.008";"20.000.099";"30.000.681";"30.000.680";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.681";"30.000.717";"20.000.105";"10.000.008"
"10.000.008";"20.000.099";"30.000.682";"30.000.678";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.682";"30.000.680";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.683";"30.000.678";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.683";"30.000.679";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.684";"30.000.678";"20.000.099";"10.000.008"
"10.000.008";"20.000.099";"30.000.684";"30.000.710";"20.000.104";"10.000.008"
"10.000.008";"20.000.100";"30.000.685";"30.000.686";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.685";"30.000.689";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.686";"30.000.685";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.686";"30.000.688";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.687";"30.000.690";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.687";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.100";"30.000.688";"30.000.686";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.688";"30.000.690";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.688";"30.001.021";"20.000.149";"10.000.012"
"10.000.008";"20.000.100";"30.000.689";"30.000.685";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.690";"30.000.687";"20.000.100";"10.000.008"
"10.000.008";"20.000.100";"30.000.690";"30.000.688";"20.000.100";"10.000.008"
"10.000.008";"20.000.101";"30.000.691";"30.000.659";"20.000.096";"10.000.008"
"10.000.008";"20.000.101";"30.000.691";"30.000.694";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.691";"30.000.695";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.692";"30.000.693";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.692";"30.000.695";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.693";"30.000.692";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.693";"30.000.696";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.694";"30.000.691";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.694";"30.000.695";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.695";"30.000.691";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.695";"30.000.692";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.695";"30.000.694";"20.000.101";"10.000.008"
"10.000.008";"20.000.101";"30.000.696";"30.000.693";"20.000.101";"10.000.008"
"10.000.008";"20.000.102";"30.000.697";"30.000.671";"20.000.097";"10.000.008"
"10.000.008";"20.000.102";"30.000.697";"30.000.698";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.697";"30.000.699";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.697";"30.000.701";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.697";"30.000.721";"20.000.106";"10.000.008"
"10.000.008";"20.000.102";"30.000.698";"30.000.697";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.699";"30.000.697";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.699";"30.000.700";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.699";"30.000.701";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.699";"30.000.721";"20.000.106";"10.000.008"
"10.000.008";"20.000.102";"30.000.700";"30.000.699";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.700";"30.000.701";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.700";"30.000.702";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.700";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.102";"30.000.701";"30.000.697";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.701";"30.000.699";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.701";"30.000.700";"20.000.102";"10.000.008"
"10.000.008";"20.000.102";"30.000.702";"30.000.700";"20.000.102";"10.000.008"
"10.000.008";"20.000.103";"30.000.703";"30.000.704";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.703";"30.000.705";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.703";"30.000.706";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.703";"30.000.707";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.703";"30.000.978";"20.000.143";"10.000.011"
"10.000.008";"20.000.103";"30.000.704";"30.000.680";"20.000.099";"10.000.008"
"10.000.008";"20.000.103";"30.000.704";"30.000.703";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.704";"30.000.705";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.705";"30.000.703";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.705";"30.000.704";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.705";"30.000.707";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.706";"30.000.703";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.706";"30.000.708";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.706";"30.000.787";"20.000.115";"10.000.009"
"10.000.008";"20.000.103";"30.000.707";"30.000.703";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.707";"30.000.705";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.707";"30.000.708";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.708";"30.000.706";"20.000.103";"10.000.008"
"10.000.008";"20.000.103";"30.000.708";"30.000.707";"20.000.103";"10.000.008"
"10.000.008";"20.000.104";"30.000.709";"30.000.710";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.709";"30.000.711";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.709";"30.000.712";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.710";"30.000.684";"20.000.099";"10.000.008"
"10.000.008";"20.000.104";"30.000.710";"30.000.709";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.710";"30.000.714";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.711";"30.000.709";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.711";"30.000.712";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.712";"30.000.709";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.712";"30.000.711";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.712";"30.000.713";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.713";"30.000.712";"20.000.104";"10.000.008"
"10.000.008";"20.000.104";"30.000.713";"30.000.789";"20.000.116";"10.000.009"
"10.000.008";"20.000.104";"30.000.714";"30.000.710";"20.000.104";"10.000.008"
"10.000.008";"20.000.105";"30.000.715";"30.000.717";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.715";"30.000.718";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.715";"30.000.719";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.716";"30.000.588";"20.000.085";"10.000.006"
"10.000.008";"20.000.105";"30.000.716";"30.000.718";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.717";"30.000.681";"20.000.099";"10.000.008"
"10.000.008";"20.000.105";"30.000.717";"30.000.715";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.718";"30.000.715";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.718";"30.000.716";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.718";"30.000.720";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.719";"30.000.715";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.719";"30.000.720";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.720";"30.000.718";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.720";"30.000.719";"20.000.105";"10.000.008"
"10.000.008";"20.000.105";"30.000.720";"30.000.774";"20.000.113";"10.000.009"
"10.000.008";"20.000.106";"30.000.721";"30.000.658";"20.000.096";"10.000.008"
"10.000.008";"20.000.106";"30.000.721";"30.000.697";"20.000.102";"10.000.008"
"10.000.008";"20.000.106";"30.000.721";"30.000.699";"20.000.102";"10.000.008"
"10.000.008";"20.000.106";"30.000.721";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.721";"30.000.725";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.721";"30.000.729";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.687";"20.000.100";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.700";"20.000.102";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.721";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.723";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.724";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.722";"30.000.727";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.723";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.724";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.725";"30.000.721";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.725";"30.000.726";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.725";"30.000.729";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.726";"30.000.725";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.726";"30.000.729";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.727";"30.000.722";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.727";"30.000.728";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.728";"30.000.727";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.729";"30.000.721";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.729";"30.000.725";"20.000.106";"10.000.008"
"10.000.008";"20.000.106";"30.000.729";"30.000.726";"20.000.106";"10.000.008"
"10.000.008";"20.000.107";"30.000.730";"30.000.570";"20.000.082";"10.000.006"
"10.000.008";"20.000.107";"30.000.730";"30.000.679";"20.000.099";"10.000.008"
"10.000.008";"20.000.107";"30.000.730";"30.000.731";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.730";"30.000.732";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.730";"30.000.734";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.731";"30.000.730";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.732";"30.000.670";"20.000.097";"10.000.008"
"10.000.008";"20.000.107";"30.000.732";"30.000.730";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.732";"30.000.733";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.732";"30.000.734";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.733";"30.000.732";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.733";"30.000.735";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.734";"30.000.730";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.734";"30.000.732";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.734";"30.000.735";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.735";"30.000.733";"20.000.107";"10.000.008"
"10.000.008";"20.000.107";"30.000.735";"30.000.734";"20.000.107";"10.000.008"
"10.000.009";"20.000.108";"30.000.736";"30.000.739";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.736";"30.000.760";"20.000.111";"10.000.009"
"10.000.009";"20.000.108";"30.000.737";"30.000.741";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.738";"30.000.742";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.739";"30.000.736";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.739";"30.000.740";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.740";"30.000.739";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.740";"30.000.741";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.740";"30.000.742";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.741";"30.000.737";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.741";"30.000.740";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.742";"30.000.738";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.742";"30.000.740";"20.000.108";"10.000.009"
"10.000.009";"20.000.108";"30.000.742";"30.000.831";"20.000.122";"10.000.009"
"10.000.009";"20.000.109";"30.000.743";"30.000.745";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.743";"30.000.747";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.743";"30.000.749";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.743";"30.000.756";"20.000.111";"10.000.009"
"10.000.009";"20.000.109";"30.000.744";"30.000.745";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.745";"30.000.743";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.745";"30.000.744";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.745";"30.000.746";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.746";"30.000.745";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.746";"30.000.747";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.747";"30.000.743";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.747";"30.000.746";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.747";"30.000.748";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.747";"30.000.749";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.748";"30.000.747";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.749";"30.000.743";"20.000.109";"10.000.009"
"10.000.009";"20.000.109";"30.000.749";"30.000.747";"20.000.109";"10.000.009"
"10.000.009";"20.000.110";"30.000.750";"30.000.751";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.750";"30.000.756";"20.000.111";"10.000.009"
"10.000.009";"20.000.110";"30.000.751";"30.000.750";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.751";"30.000.752";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.751";"30.000.755";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.752";"30.000.751";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.752";"30.000.754";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.753";"30.000.755";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.753";"30.000.824";"20.000.121";"10.000.009"
"10.000.009";"20.000.110";"30.000.754";"30.000.752";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.755";"30.000.751";"20.000.110";"10.000.009"
"10.000.009";"20.000.110";"30.000.755";"30.000.753";"20.000.110";"10.000.009"
"10.000.009";"20.000.111";"30.000.756";"30.000.743";"20.000.109";"10.000.009"
"10.000.009";"20.000.111";"30.000.756";"30.000.750";"20.000.110";"10.000.009"
"10.000.009";"20.000.111";"30.000.756";"30.000.757";"20.000.111";"10.000.009"
"10.000.009";"20.000.111";"30.000.756";"30.000.759";"20.000.111";"10.000.009"
"10.000.009";"20.000.111";"30.000.757";"30.000.756";"20.000.111";"10.000.009"
"10.000.009";"20.000.111";"30.000.757";"30.000.758";"20.000.111";"10.000.009"
"10.000.009";"20.000.111";"30.000.757";"30.000.759";"20.000.111";"10.000.009"
