"regionID";"constellationID";"solarSystemID";"solarSystemName";"x";"y";"z";"xMin";"xMax";"yMin";"yMax";"zMin";"zMax";"luminosity";"border";"fringe";"corridor";"hub";"international";"regional";"constellation";"security";"factionID";"radius";"sunTypeID";"securityClass";"allianceID"
"10.000.021";"20.000.265";"30.001.791";"Y-UO9U";"298.589.691.409.628.000,00";"73.018.547.999.573.700,00";"-145.565.095.432.574.000,00";"298.585.566.741.416.000,00";"298.592.128.018.914.000,00";"73.018.273.207.686.300,00";"73.019.013.163.824.600,00";"-145.568.525.979.080.000,00";"-145.557.525.023.333.000,00";"3,15";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"5.500.477.873.568,00";"3.803";"";""
"10.000.021";"20.000.265";"30.001.792";"XME-SW";"304.946.874.177.929.000,00";"58.190.468.259.966.700,00";"-144.427.435.450.785.000,00";"304.945.331.055.308.000,00";"304.949.930.480.173.000,00";"58.190.110.530.801.500,00";"58.190.648.879.098.000,00";"-144.432.649.609.240.000,00";"-144.424.841.590.802.000,00";"0,12";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"3.904.009.218.960,00";"7";"";""
"10.000.021";"20.000.265";"30.001.793";"JX-SOA";"304.638.299.357.330.000,00";"62.310.584.951.147.800,00";"-150.827.125.974.990.000,00";"304.636.928.109.148.000,00";"304.639.918.786.603.000,00";"62.310.323.453.036.700,00";"62.310.893.776.955.000,00";"-150.827.934.370.276.000,00";"-150.824.848.104.945.000,00";"0,04";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"1.543.132.665.568,00";"3.802";"";""
"10.000.021";"20.000.265";"30.001.794";"VH-9VO";"308.686.232.468.554.000,00";"70.632.738.026.659.900,00";"-148.427.711.026.218.000,00";"308.686.163.913.591.000,00";"308.686.962.096.398.000,00";"70.632.598.184.978.600,00";"70.632.751.167.692.000,00";"-148.429.800.392.752.000,00";"-148.426.751.713.660.000,00";"0,06";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"1.524.339.546.224,00";"6";"";""
"10.000.021";"20.000.265";"30.001.795";"P-T9VC";"314.715.418.387.055.000,00";"71.453.829.993.102.500,00";"-149.661.819.031.472.000,00";"314.711.762.800.308.000,00";"314.716.043.334.276.000,00";"71.453.778.075.443.000,00";"71.454.133.670.559.100,00";"-149.663.577.498.975.000,00";"-149.661.313.696.193.000,00";"0,04";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"2.140.266.984.480,00";"3.800";"";""
"10.000.021";"20.000.266";"30.001.796";"9S-GPT";"251.207.241.988.682.000,00";"-23.075.820.224.311.900,00";"-40.779.581.681.915.000,00";"251.202.247.281.035.000,00";"251.207.583.170.101.000,00";"-23.075.837.778.909.500,00";"-23.075.563.279.291.700,00";"-40.781.898.651.355.800,00";"-40.777.356.662.632.900,00";"0,04";"true";"false";"false";"true";"false";"true";"true";"0,00";"";"2.667.944.533.216,00";"3.800";"";""
"10.000.021";"20.000.266";"30.001.797";"UAJ5-K";"255.857.346.238.202.000,00";"-22.116.883.864.336.000,00";"-32.135.388.950.005.200,00";"255.851.540.568.616.000,00";"255.858.461.114.343.000,00";"-22.117.002.046.622.100,00";"-22.116.268.435.125.200,00";"-32.139.260.430.460.400,00";"-32.135.071.637.045.600,00";"1,63";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"3.460.272.863.712,00";"3.796";"";""
"10.000.021";"20.000.266";"30.001.798";"XJ-AG7";"257.315.587.384.904.000,00";"-25.004.630.240.490.500,00";"-38.322.963.712.075.700,00";"257.314.545.823.715.000,00";"257.316.786.499.125.000,00";"-25.004.716.395.575.300,00";"-25.004.555.401.517.600,00";"-38.325.609.608.928.400,00";"-38.322.181.447.063.200,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"1.714.080.932.592,00";"7";"";""
"10.000.021";"20.000.266";"30.001.799";"2WU-XT";"249.589.710.788.320.000,00";"-29.222.454.379.161.500,00";"-31.338.725.333.017.100,00";"249.583.969.654.040.000,00";"249.589.914.565.143.000,00";"-29.222.513.652.212.400,00";"-29.222.452.273.235.100,00";"-31.339.162.301.215.400,00";"-31.336.111.723.759.500,00";"2,01";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.972.455.551.248,00";"3.801";"";""
"10.000.021";"20.000.266";"30.001.800";"J7X-VN";"250.828.512.450.141.000,00";"-12.803.713.192.269.500,00";"-27.152.305.440.021.000,00";"250.828.355.150.785.000,00";"250.833.856.878.757.000,00";"-12.803.732.235.482.800,00";"-12.803.066.202.561.400,00";"-27.153.618.798.247.600,00";"-27.150.867.427.405.300,00";"1,44";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.750.863.985.920,00";"10";"";""
"10.000.021";"20.000.266";"30.001.801";"F-WCLC";"250.148.741.483.379.000,00";"-36.827.388.391.345.000,00";"-31.722.078.638.454.600,00";"250.147.775.390.208.000,00";"250.148.900.089.163.000,00";"-36.827.418.371.418.900,00";"-36.827.205.781.515.600,00";"-31.723.438.577.839.200,00";"-31.719.557.346.460.500,00";"0,01";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"1.940.615.689.368,00";"3.800";"";""
"10.000.021";"20.000.266";"30.001.802";"G-HE0N";"257.825.945.301.632.000,00";"-21.888.166.643.266.300,00";"-24.100.623.028.498.100,00";"257.821.791.770.281.000,00";"257.826.141.033.757.000,00";"-21.888.172.846.661.700,00";"-21.888.035.008.935.500,00";"-24.101.669.295.156.100,00";"-24.100.107.448.126.300,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"2.174.631.738.112,00";"3.800";"";""
"10.000.021";"20.000.266";"30.001.803";"YC-ANK";"257.538.911.275.316.000,00";"-28.474.228.626.913.600,00";"-19.554.446.858.080.800,00";"257.537.217.079.244.000,00";"257.542.344.783.065.000,00";"-28.474.238.524.395.900,00";"-28.474.208.567.162.400,00";"-19.555.687.515.157.700,00";"-19.552.349.390.375.100,00";"0,34";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.563.851.910.064,00";"3.801";"";""
"10.000.021";"20.000.266";"30.001.804";"LTT-AP";"252.007.105.826.380.000,00";"-24.981.899.262.812.300,00";"-8.600.809.513.393.410,00";"252.005.012.291.252.000,00";"252.007.809.258.011.000,00";"-24.981.985.911.809.900,00";"-24.981.870.150.675.400,00";"-8.602.782.846.964.450,00";"-8.597.505.993.255.390,00";"0,06";"false";"true";"false";"false";"false";"false";"false";"0,01";"";"2.638.426.854.532,00";"7";"";""
"10.000.021";"20.000.267";"30.001.805";"8RL-OG";"297.605.906.856.056.000,00";"24.392.553.421.052.400,00";"-102.031.650.476.277.000,00";"297.603.418.994.836.000,00";"297.606.286.922.205.000,00";"24.392.520.124.728.000,00";"24.392.771.366.754.900,00";"-102.032.180.236.143.000,00";"-102.030.347.886.302.000,00";"0,13";"true";"false";"true";"false";"false";"false";"true";"0,00";"";"1.433.963.684.480,00";"6";"";""
"10.000.021";"20.000.267";"30.001.806";"R3P0-Z";"301.821.634.515.241.000,00";"8.704.655.351.041.950,00";"-91.539.532.741.405.000,00";"301.820.991.284.735.000,00";"301.822.054.667.436.000,00";"8.704.637.387.639.090,00";"8.704.667.084.569.920,00";"-91.540.516.104.237.500,00";"-91.537.939.124.119.900,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"1.288.490.058.768,00";"6";"";""
"10.000.021";"20.000.267";"30.001.807";"ZZK-VF";"302.757.128.845.692.000,00";"-779.353.828.696.196,00";"-84.354.044.636.078.200,00";"302.755.145.715.173.000,00";"302.757.635.350.998.000,00";"-779.622.848.583.066,00";"-779.285.119.738.809,00";"-84.354.443.220.362.200,00";"-84.351.114.873.479.800,00";"0,12";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"1.664.173.441.168,00";"6";"";""
"10.000.021";"20.000.267";"30.001.808";"SN-Q1T";"306.457.113.389.270.000,00";"5.299.476.115.051.850,00";"-89.485.241.337.907.000,00";"306.449.149.743.553.000,00";"306.458.361.392.962.000,00";"5.299.433.903.457.460,00";"5.299.745.214.481.580,00";"-89.489.437.634.697.000,00";"-89.480.332.639.822.700,00";"1,04";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"4.605.824.704.256,00";"6";"";""
"10.000.021";"20.000.267";"30.001.809";"L1YK-V";"299.356.449.518.303.000,00";"14.879.908.344.757.700,00";"-86.406.342.338.857.300,00";"299.355.689.113.118.000,00";"299.356.524.839.924.000,00";"14.879.873.462.426.200,00";"14.879.911.800.482.700,00";"-86.406.640.777.098.900,00";"-86.404.556.005.607.300,00";"0,29";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"1.042.385.745.776,00";"3.799";"";""
"10.000.021";"20.000.267";"30.001.810";"ZJ-5IS";"297.675.914.437.474.000,00";"-1.229.771.984.052.230,00";"-74.442.064.337.539.500,00";"297.674.141.734.729.000,00";"297.676.918.069.516.000,00";"-1.229.877.863.043.710,00";"-1.229.584.970.078.890,00";"-74.442.988.431.517.400,00";"-74.441.559.563.552.600,00";"0,04";"true";"false";"true";"false";"false";"false";"true";"0,00";"";"1.388.167.393.344,00";"3.802";"";""
"10.000.021";"20.000.268";"30.001.811";"GA58-7";"287.746.932.508.133.000,00";"-3.432.968.574.276.420,00";"-61.256.733.023.748.700,00";"287.745.998.830.617.000,00";"287.747.031.824.791.000,00";"-3.432.979.118.115.220,00";"-3.432.869.478.917.300,00";"-61.258.237.237.032.000,00";"-61.255.569.565.319.700,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"1.333.835.856.116,00";"6";"";""
"10.000.021";"20.000.268";"30.001.812";"J-0KB3";"282.503.249.896.163.000,00";"-3.346.371.127.955.590,00";"-60.882.744.961.138.400,00";"282.500.575.429.912.000,00";"282.504.488.811.697.000,00";"-3.346.378.156.332.250,00";"-3.346.367.860.116.780,00";"-60.883.877.803.708.100,00";"-60.881.187.322.211.800,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"1.956.690.892.400,00";"3.800";"";""
"10.000.021";"20.000.268";"30.001.813";"UC-8XF";"284.310.087.011.279.000,00";"-5.133.151.418.405.640,00";"-47.418.464.775.451.100,00";"284.306.618.266.474.000,00";"284.311.800.608.150.000,00";"-5.133.712.840.035.260,00";"-5.132.874.070.775.690,00";"-47.418.901.002.445.000,00";"-47.415.186.437.698.100,00";"0,21";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.591.170.837.664,00";"3.798";"";""
"10.000.021";"20.000.268";"30.001.814";"90-A1P";"290.475.227.124.305.000,00";"-6.805.235.342.382.500,00";"-55.108.160.488.825.100,00";"290.473.904.236.389.000,00";"290.477.226.609.914.000,00";"-6.805.256.121.218.960,00";"-6.805.203.934.235.170,00";"-55.113.443.949.364.900,00";"-55.108.043.072.272.100,00";"1,55";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"2.700.438.546.408,00";"10";"";""
"10.000.021";"20.000.268";"30.001.815";"4AZV-W";"277.456.347.736.960.000,00";"-4.740.884.521.724.890,00";"-51.272.975.826.449.700,00";"277.452.391.271.704.000,00";"277.456.763.800.904.000,00";"-4.740.908.634.470.600,00";"-4.740.655.259.580.810,00";"-51.273.391.698.488.400,00";"-51.270.528.756.040.700,00";"0,05";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.186.264.599.632,00";"7";"";""
"10.000.021";"20.000.268";"30.001.816";"UNV-3J";"288.074.841.074.228.000,00";"-7.108.917.078.608.370,00";"-64.034.145.506.568.500,00";"288.074.294.606.672.000,00";"288.075.342.586.854.000,00";"-7.109.010.522.705.360,00";"-7.108.815.256.800.730,00";"-64.034.929.708.697.600,00";"-64.031.811.206.532.300,00";"0,02";"true";"false";"true";"false";"false";"false";"true";"0,00";"";"1.559.251.082.648,00";"7";"";""
"10.000.021";"20.000.268";"30.001.817";"7F-2FB";"278.323.864.970.765.000,00";"-11.880.694.451.972.400,00";"-55.614.299.264.175.000,00";"278.321.673.745.260.000,00";"278.325.216.838.221.000,00";"-11.880.822.165.698.500,00";"-11.880.615.654.035.900,00";"-55.618.177.161.604.800,00";"-55.612.442.899.394.700,00";"0,13";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"2.867.131.105.084,00";"6";"";""
"10.000.021";"20.000.269";"30.001.818";"MC4C-H";"292.692.281.004.604.000,00";"-22.693.307.039.893.500,00";"-61.095.511.802.476.800,00";"292.687.679.986.512.000,00";"292.695.444.483.856.000,00";"-22.693.355.298.537.500,00";"-22.693.273.859.198.500,00";"-61.099.562.499.278.300,00";"-61.094.235.262.531.200,00";"0,37";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"3.882.248.671.968,00";"6";"";""
"10.000.021";"20.000.269";"30.001.819";"OW-QXW";"298.085.483.801.890.000,00";"-27.004.829.948.129.100,00";"-64.133.006.570.014.700,00";"298.085.042.197.781.000,00";"298.092.731.010.354.000,00";"-27.005.925.412.099.400,00";"-27.004.763.193.072.200,00";"-64.135.149.562.814.400,00";"-64.132.885.664.554.200,00";"1,07";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"3.844.406.286.752,00";"6";"";""
"10.000.021";"20.000.269";"30.001.820";"3-QNM4";"288.685.781.552.382.000,00";"-16.721.344.228.215.400,00";"-56.798.222.662.749.600,00";"288.674.379.631.016.000,00";"288.691.354.863.243.000,00";"-16.722.262.399.723.800,00";"-16.719.465.827.861.600,00";"-56.803.694.200.653.000,00";"-56.791.914.696.729.500,00";"3,92";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"8.487.616.113.408,00";"3.799";"";""
"10.000.021";"20.000.269";"30.001.821";"UEPO-D";"301.220.110.778.022.000,00";"-38.776.336.968.487.100,00";"-63.548.800.807.263.400,00";"301.219.660.257.685.000,00";"301.222.673.628.382.000,00";"-38.776.792.861.748.800,00";"-38.776.256.826.169.400,00";"-63.549.464.037.691.100,00";"-63.548.661.156.385.700,00";"0,01";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"1.506.685.348.320,00";"3.800";"";""
"10.000.021";"20.000.269";"30.001.822";"NQ-M6W";"301.816.602.444.390.000,00";"-40.458.985.154.030.900,00";"-69.718.502.154.078.700,00";"301.811.890.860.142.000,00";"301.818.528.051.012.000,00";"-40.459.064.512.719.600,00";"-40.458.952.719.924.500,00";"-69.720.187.831.284.300,00";"-69.712.236.276.255.200,00";"0,03";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"3.975.777.514.568,00";"3.800";"";""
"10.000.021";"20.000.269";"30.001.823";"P-8PDJ";"295.816.520.138.804.000,00";"-41.527.393.324.166.500,00";"-63.963.703.872.450.700,00";"295.808.982.393.622.000,00";"295.821.572.253.304.000,00";"-41.528.403.073.243.400,00";"-41.525.886.789.211.400,00";"-63.966.051.465.771.100,00";"-63.953.819.876.707.200,00";"0,33";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"6.294.929.841.312,00";"7";"";""
"10.000.021";"20.000.269";"30.001.824";"VE-W7O";"304.494.252.652.438.000,00";"-45.973.130.535.779.000,00";"-75.270.781.657.265.700,00";"304.487.641.689.946.000,00";"304.494.301.432.542.000,00";"-45.973.866.913.878.200,00";"-45.973.125.102.288.700,00";"-75.270.861.975.409.900,00";"-75.269.215.489.418.500,00";"0,02";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"3.329.871.298.240,00";"3.800";"";""
"10.000.021";"20.000.270";"30.001.825";"CNHV-M";"295.780.206.832.507.000,00";"-16.219.162.380.737.700,00";"-48.708.705.383.305.300,00";"295.778.654.012.994.000,00";"295.780.631.186.999.000,00";"-16.219.244.917.778.400,00";"-16.218.860.359.192.500,00";"-48.710.010.509.600.600,00";"-48.705.533.543.738.500,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"0,00";"";"2.238.482.931.092,00";"3.800";"";""
"10.000.021";"20.000.270";"30.001.826";"NEU-UD";"294.218.793.521.000.000,00";"-25.479.045.487.330.400,00";"-41.992.571.910.277.000,00";"294.211.117.261.285.000,00";"294.222.586.492.072.000,00";"-25.479.394.021.920.300,00";"-25.478.873.270.743.600,00";"-41.993.875.363.722.900,00";"-41.989.967.020.058.300,00";"3,54";"false";"false";"false";"true";"false";"false";"false";"0,00";"";"5.734.615.393.568,00";"10";"";""
"10.000.021";"20.000.270";"30.001.827";"N-I024";"294.539.845.522.974.000,00";"-32.112.786.847.410.000,00";"-40.440.704.084.047.700,00";"294.539.417.989.696.000,00";"294.541.475.018.365.000,00";"-32.113.072.220.893.500,00";"-32.112.711.973.802.000,00";"-40.440.940.180.426.400,00";"-40.439.778.055.851.800,00";"0,02";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"1.028.514.334.624,00";"6";"";""
"10.000.021";"20.000.270";"30.001.828";"4O-ZRI";"295.193.455.606.994.000,00";"-14.513.728.257.555.700,00";"-35.769.518.841.999.100,00";"295.193.190.673.934.000,00";"295.198.863.424.065.000,00";"-14.513.755.249.155.900,00";"-14.513.177.313.079.800,00";"-35.771.281.243.492.200,00";"-35.767.173.869.703.700,00";"0,46";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"2.836.375.065.632,00";"3.797";"";""
"10.000.021";"20.000.270";"30.001.829";"Y-7XVJ";"296.198.604.391.143.000,00";"-25.538.642.092.319.300,00";"-45.642.114.358.490.000,00";"296.192.478.434.329.000,00";"296.203.417.507.548.000,00";"-25.539.052.037.145.900,00";"-25.538.120.325.650.300,00";"-45.643.258.550.437.200,00";"-45.638.440.994.447.200,00";"0,20";"false";"false";"true";"false";"false";"false";"false";"0,00";"";"5.469.536.609.120,00";"3.798";"";""
"10.000.021";"20.000.270";"30.001.830";"RQNF-9";"300.910.182.300.599.000,00";"-18.500.015.111.714.700,00";"-36.984.675.656.657.700,00";"300.907.203.581.392.000,00";"300.910.404.996.748.000,00";"-18.500.025.290.255.900,00";"-18.499.878.970.452.000,00";"-36.985.140.123.561.200,00";"-36.983.500.453.150.200,00";"0,12";"false";"true";"false";"false";"false";"false";"false";"0,00";"";"1.600.707.678.016,00";"3.802";"";""
"10.000.022";"20.000.271";"30.001.831";"DSS-EZ";"-84.504.271.077.140.800,00";"6.927.924.984.355.890,00";"262.270.264.340.148.000,00";"-84.504.560.930.750.500,00";"-84.502.276.751.420.600,00";"6.927.540.488.695.530,00";"6.927.980.867.327.360,00";"262.270.121.776.536.000,00";"262.271.544.533.894.000,00";"0,09";"true";"false";"true";"false";"false";"true";"true";"-0,26";"";"1.142.089.664.936,00";"3.799";"G1";""
"10.000.022";"20.000.271";"30.001.832";"MB4D-4";"-89.544.846.363.648.300,00";"7.977.063.681.808.350,00";"265.672.120.760.039.000,00";"-89.545.452.238.218.300,00";"-89.544.488.770.580.200,00";"7.977.006.520.428.540,00";"7.977.097.419.529.270,00";"265.670.878.748.269.000,00";"265.672.847.065.666.000,00";"0,01";"false";"false";"true";"false";"false";"false";"false";"-0,22";"";"984.158.698.736,00";"8";"G";""
"10.000.022";"20.000.271";"30.001.833";"LGK-VP";"-93.586.408.461.251.000,00";"20.640.985.484.919.200,00";"271.978.276.564.697.000,00";"-93.586.440.664.154.400,00";"-93.584.951.281.449.300,00";"20.640.979.437.214.000,00";"20.641.259.031.946.700,00";"271.978.191.914.892.000,00";"271.979.238.894.389.000,00";"0,05";"false";"false";"false";"true";"false";"false";"false";"-0,12";"";"744.691.352.552,00";"7";"G";""
"10.000.022";"20.000.271";"30.001.834";"E-C0SR";"-94.864.179.244.601.900,00";"30.209.693.342.614.300,00";"269.243.537.366.179.000,00";"-94.866.423.913.766.900,00";"-94.863.858.806.116.100,00";"30.209.675.323.080.700,00";"30.209.819.563.398.600,00";"269.242.228.816.970.000,00";"269.244.290.277.592.000,00";"0,03";"false";"false";"false";"true";"false";"false";"false";"-0,08";"";"1.282.553.825.400,00";"8";"G";""
"10.000.022";"20.000.271";"30.001.835";"X1E-OQ";"-96.403.338.149.206.300,00";"22.713.136.451.911.500,00";"273.927.483.027.651.000,00";"-96.403.721.677.157.700,00";"-96.402.025.880.113.400,00";"22.713.104.169.240.100,00";"22.713.246.906.857.100,00";"273.924.240.720.195.000,00";"273.928.448.658.942.000,00";"0,02";"true";"false";"false";"true";"false";"false";"true";"-0,10";"";"2.103.969.373.712,00";"3.800";"G";""
"10.000.022";"20.000.271";"30.001.836";"VTGN-U";"-103.278.022.314.839.000,00";"44.901.934.127.632.800,00";"263.975.459.510.680.000,00";"-103.278.363.647.848.000,00";"-103.276.829.421.950.000,00";"44.901.919.337.491.200,00";"44.901.985.799.100.300,00";"263.973.409.764.153.000,00";"263.975.698.121.835.000,00";"0,02";"false";"false";"false";"true";"false";"false";"false";"-0,07";"";"1.144.178.840.992,00";"7";"G";""
"10.000.022";"20.000.271";"30.001.837";"0Y1-M7";"-109.014.303.458.880.000,00";"46.548.004.449.831.500,00";"268.008.443.546.183.000,00";"-109.015.803.165.269.000,00";"-109.013.802.680.075.000,00";"46.547.996.799.039.200,00";"46.548.027.316.433.200,00";"268.005.690.696.699.000,00";"268.009.469.932.062.000,00";"0,36";"true";"false";"true";"false";"false";"false";"true";"-0,08";"";"1.889.617.681.424,00";"6";"G";""
